Dataset,Module,Feature.X,Feature.Y,Spearman rho,Spearman p-value,Spearman FDR
"CD (Franzosa, 2019)",module1,T__Coprococcus_catus,T__Enterorhabdus_caecimuris,0.38826125168882714,5.523462376633148e-5,1.40427009575419e-4
"CD (Franzosa, 2019)",module1,T__Coprococcus_catus,T__Gemmiger_formicilis,0.6697869016872232,1.3766765505351941e-14,1.116224230163671e-13
"CD (Franzosa, 2019)",module1,T__Coprococcus_catus,T__Roseburia_hominis,0.6157786600207422,5.660805157958748e-12,3.691829450842662e-11
"CD (Franzosa, 2019)",module1,T__Enterorhabdus_caecimuris,M__C18.neg_Cluster_2021..urobilin,0.7400624367626548,0,0
"CD (Franzosa, 2019)",module1,T__Enterorhabdus_caecimuris,M__HILIC.neg_Cluster_0441..sebacate,0.6409397307686803,3.992361996552063e-13,2.9212404852819972e-12
"CD (Franzosa, 2019)",module1,T__Enterorhabdus_caecimuris,M__HILIC.pos_Cluster_2093..urobilin.,0.7282356920174738,0,0
"CD (Franzosa, 2019)",module1,T__Enterorhabdus_caecimuris,P__HISTSYN.PWY,0.5444061594225832,3.3289797585212e-9,1.3870748993838335e-8
"CD (Franzosa, 2019)",module1,T__Enterorhabdus_caecimuris,P__NONMEVIPP.PWY,0.5279493991455204,1.1823141132794035e-8,4.2708845983595115e-8
"CD (Franzosa, 2019)",module1,T__Enterorhabdus_caecimuris,P__PWY.6163,0.527797550012538,1.1958476875406632e-8,4.2708845983595115e-8
"CD (Franzosa, 2019)",module1,T__Enterorhabdus_caecimuris,P__PWY.6292,0.4390826782583952,3.901424599828118e-6,1.0450244463825315e-5
"CD (Franzosa, 2019)",module1,T__Enterorhabdus_caecimuris,P__PWY.6385,0.43299199894419477,5.4850617132728985e-6,1.4562110743202386e-5
"CD (Franzosa, 2019)",module1,T__Enterorhabdus_caecimuris,P__PWY.6700,0.5543643855382162,1.4947523219177583e-9,6.594495537872464e-9
"CD (Franzosa, 2019)",module1,T__Enterorhabdus_caecimuris,P__PWY.7953,0.5070714859019523,5.371899680639558e-8,1.751706417599856e-7
"CD (Franzosa, 2019)",module1,T__Enterorhabdus_caecimuris,T__Alistipes_shahii,0.5011508760200992,8.103441118123555e-8,2.532325349413611e-7
"CD (Franzosa, 2019)",module1,T__Enterorhabdus_caecimuris,T__Asaccharobacter_celatus,0.9333203864002484,0,0
"CD (Franzosa, 2019)",module1,T__Enterorhabdus_caecimuris,T__Coprococcus_catus,0.38826125168882714,5.523462376633148e-5,1.40427009575419e-4
"CD (Franzosa, 2019)",module1,T__Enterorhabdus_caecimuris,T__Gemmiger_formicilis,0.5158765696116313,2.8724690626091842e-8,1.0138126103326532e-7
"CD (Franzosa, 2019)",module1,T__Enterorhabdus_caecimuris,T__Roseburia_hominis,0.512417928930529,3.680989957288716e-8,1.2840662641704823e-7
"CD (Franzosa, 2019)",module1,T__Gemmiger_formicilis,M__C18.neg_Cluster_2021..urobilin,0.682429382644056,2.6645352591003757e-15,2.2838873649431793e-14
"CD (Franzosa, 2019)",module1,T__Gemmiger_formicilis,M__HILIC.neg_Cluster_0441..sebacate,0.5663742691023684,5.491389565293048e-10,2.6149474120443084e-9
"CD (Franzosa, 2019)",module1,T__Gemmiger_formicilis,M__HILIC.pos_Cluster_2093..urobilin.,0.6423473062469042,3.4150460237469815e-13,2.561284517810236e-12
"CD (Franzosa, 2019)",module1,T__Gemmiger_formicilis,P__HISTSYN.PWY,0.4849785189739269,2.39610555619052e-7,7.26092592785006e-7
"CD (Franzosa, 2019)",module1,T__Gemmiger_formicilis,P__NONMEVIPP.PWY,0.5645949827485843,6.385740825010089e-10,2.9472649961585025e-9
"CD (Franzosa, 2019)",module1,T__Gemmiger_formicilis,P__PWY.6163,0.5402829191020305,4.602599412706354e-9,1.8659186808269005e-8
"CD (Franzosa, 2019)",module1,T__Gemmiger_formicilis,P__PWY.6292,0.47795202790087826,3.7725894941331717e-7,1.120571136871239e-6
"CD (Franzosa, 2019)",module1,T__Gemmiger_formicilis,P__PWY.6385,0.5017892199353754,7.755001307785392e-8,2.4750004173783166e-7
"CD (Franzosa, 2019)",module1,T__Gemmiger_formicilis,P__PWY.6700,0.5448491034299505,3.2142817296687554e-9,1.3581472097191923e-8
"CD (Franzosa, 2019)",module1,T__Gemmiger_formicilis,P__PWY.7953,0.5326556056157284,8.285596431178988e-9,3.14642902449835e-8
"CD (Franzosa, 2019)",module1,T__Gemmiger_formicilis,T__Alistipes_shahii,0.60095043679479,2.426681078304682e-11,1.3481561546137122e-10
"CD (Franzosa, 2019)",module1,T__Gemmiger_formicilis,T__Asaccharobacter_celatus,0.5631788945546699,7.195937179460543e-10,3.270880536118429e-9
"CD (Franzosa, 2019)",module1,T__Gemmiger_formicilis,T__Coprococcus_catus,0.6697869016872232,1.3766765505351941e-14,1.116224230163671e-13
"CD (Franzosa, 2019)",module1,T__Gemmiger_formicilis,T__Enterorhabdus_caecimuris,0.5158765696116313,2.8724690626091842e-8,1.0138126103326532e-7
"CD (Franzosa, 2019)",module1,T__Gemmiger_formicilis,T__Roseburia_hominis,0.6704692197520632,1.2878587085651816e-14,1.0732155904709847e-13
"CD (Franzosa, 2019)",module1,T__Roseburia_hominis,M__C18.neg_Cluster_2021..urobilin,0.7134766494827249,0,0
"CD (Franzosa, 2019)",module1,T__Roseburia_hominis,M__HILIC.neg_Cluster_0441..sebacate,0.6154341464032684,5.860645302391276e-12,3.740837427058261e-11
"CD (Franzosa, 2019)",module1,T__Roseburia_hominis,M__HILIC.pos_Cluster_2093..urobilin.,0.7186011341212394,0,0
"CD (Franzosa, 2019)",module1,T__Roseburia_hominis,P__HISTSYN.PWY,0.5079922936550806,5.0356397052198076e-8,1.6601010017208155e-7
"CD (Franzosa, 2019)",module1,T__Roseburia_hominis,P__NONMEVIPP.PWY,0.5754235436134937,2.513673713622211e-10,1.2568368568111055e-9
"CD (Franzosa, 2019)",module1,T__Roseburia_hominis,P__PWY.6163,0.604121630934409,1.7887913372760522e-11,1.0389381662671089e-10
"CD (Franzosa, 2019)",module1,T__Roseburia_hominis,P__PWY.6292,0.4709149913188853,5.884498928132587e-7,1.6654242249431847e-6
"CD (Franzosa, 2019)",module1,T__Roseburia_hominis,P__PWY.6385,0.4765904928037479,4.1146431262184535e-7,1.1975717949359758e-6
"CD (Franzosa, 2019)",module1,T__Roseburia_hominis,P__PWY.6700,0.617509520663221,4.75264272381537e-12,3.16842848254358e-11
"CD (Franzosa, 2019)",module1,T__Roseburia_hominis,P__PWY.7953,0.49598914675405403,1.1523715670591628e-7,3.564035774409782e-7
"CD (Franzosa, 2019)",module1,T__Roseburia_hominis,T__Alistipes_shahii,0.5928007810215545,5.2339244049903755e-11,2.8038880741019865e-10
"CD (Franzosa, 2019)",module1,T__Roseburia_hominis,T__Asaccharobacter_celatus,0.528323377647376,1.14960529984387e-8,4.2058730482092805e-8
"CD (Franzosa, 2019)",module1,T__Roseburia_hominis,T__Coprococcus_catus,0.6157786600207422,5.660805157958748e-12,3.691829450842662e-11
"CD (Franzosa, 2019)",module1,T__Roseburia_hominis,T__Enterorhabdus_caecimuris,0.512417928930529,3.680989957288716e-8,1.2840662641704823e-7
"CD (Franzosa, 2019)",module1,T__Roseburia_hominis,T__Gemmiger_formicilis,0.6704692197520632,1.2878587085651816e-14,1.0732155904709847e-13
"CD (Franzosa, 2019)",module2,M__HILIC.pos_Cluster_2372..C36.2.PC.,P__PWY.5265,-0.11318786268968652,0.25734147817108566,0.30275468020127727
"CD (Franzosa, 2019)",module2,M__HILIC.pos_Cluster_2372..C36.2.PC.,P__PWY.6396,-0.053713843443506104,0.5918309170688749,0.634104554002366
"CD (Franzosa, 2019)",module2,M__HILIC.pos_Cluster_2372..C36.2.PC.,T__Bifidobacterium_dentium,-0.1956531232891714,0.04875395790331272,0.07759119368907408
"CD (Franzosa, 2019)",module2,M__HILIC.pos_Cluster_2372..C36.2.PC.,T__Enterococcus_faecalis,0.0016294509870150428,0.9870318862469176,0.9903329962343655
"CD (Franzosa, 2019)",module2,M__HILIC.pos_Cluster_2372..C36.2.PC.,T__Prevotella_copri,0.2636845160061619,0.00741010581078827,0.014836251637187381
"CD (Franzosa, 2019)",module2,M__HILIC.pos_Cluster_2372..C36.2.PC.,T__Streptococcus_lutetiensis,-0.12023606985989366,0.22869347191715383,0.2744321663005846
"CD (Franzosa, 2019)",module2,M__HILIC.pos_Cluster_2372..C36.2.PC.,T__Veillonella_dispar,0.21855657552567928,0.02732372037646158,0.04738217406322817
"CD (Franzosa, 2019)",module2,M__HILIC.pos_Cluster_2372..C36.2.PC.,T__Veillonella_infantium,0.2343318392713786,0.01776043232021851,0.033093973267487906
"CD (Franzosa, 2019)",module2,P__PWY.5265,M__HILIC.pos_Cluster_2372..C36.2.PC.,-0.11318786268968652,0.25734147817108566,0.30275468020127727
"CD (Franzosa, 2019)",module2,P__PWY.5265,P__PWY.6396,0.26621275518533816,0.006841400827943156,0.014150911297822125
"CD (Franzosa, 2019)",module2,P__PWY.5265,T__Bifidobacterium_dentium,0.11613534864213347,0.24507626387067205,0.2906042654592949
"CD (Franzosa, 2019)",module2,P__PWY.5265,T__Enterococcus_faecalis,0.22013977948940647,0.026198909101215584,0.04618290998995831
"CD (Franzosa, 2019)",module2,P__PWY.5265,T__Prevotella_copri,-0.013145411607616984,0.8956712301681387,0.9077748954406811
"CD (Franzosa, 2019)",module2,P__PWY.5265,T__Streptococcus_lutetiensis,0.32087047573681954,0.001008690225423603,0.0023827328159612667
"CD (Franzosa, 2019)",module2,P__PWY.5265,T__Veillonella_dispar,-0.026799353187273427,0.7891824066895088,0.8219122107695468
"CD (Franzosa, 2019)",module2,P__PWY.5265,T__Veillonella_infantium,0.013793148533757387,0.890561579728121,0.9077748954406811
"CD (Franzosa, 2019)",module2,P__PWY.6396,M__HILIC.pos_Cluster_2372..C36.2.PC.,-0.053713843443506104,0.5918309170688749,0.634104554002366
"CD (Franzosa, 2019)",module2,P__PWY.6396,P__PWY.5265,0.26621275518533816,0.006841400827943156,0.014150911297822125
"CD (Franzosa, 2019)",module2,P__PWY.6396,T__Bifidobacterium_dentium,0.07291445390638113,0.46643345136112124,0.5163469941267025
"CD (Franzosa, 2019)",module2,P__PWY.6396,T__Enterococcus_faecalis,0.20225317187110622,0.041489794937431324,0.06801605727447758
"CD (Franzosa, 2019)",module2,P__PWY.6396,T__Prevotella_copri,0.11896323590818035,0.23369418909395945,0.27820736796899936
"CD (Franzosa, 2019)",module2,P__PWY.6396,T__Streptococcus_lutetiensis,0.47353174220995004,4.993656412821679e-7,1.4267589750919081e-6
"CD (Franzosa, 2019)",module2,P__PWY.6396,T__Veillonella_dispar,0.18628940037774944,0.0608355424238054,0.09407558106774032
"CD (Franzosa, 2019)",module2,P__PWY.6396,T__Veillonella_infantium,0.257066485591514,0.009101060811458783,0.018081577771110163
"CD (Franzosa, 2019)",module2,T__Bifidobacterium_dentium,M__HILIC.pos_Cluster_2372..C36.2.PC.,-0.1956531232891714,0.04875395790331272,0.07759119368907408
"CD (Franzosa, 2019)",module2,T__Bifidobacterium_dentium,P__PWY.5265,0.11613534864213347,0.24507626387067205,0.2906042654592949
"CD (Franzosa, 2019)",module2,T__Bifidobacterium_dentium,P__PWY.6396,0.07291445390638113,0.46643345136112124,0.5163469941267025
"CD (Franzosa, 2019)",module2,T__Bifidobacterium_dentium,T__Enterococcus_faecalis,0.1259455797674156,0.20718614996719453,0.2516430971261472
"CD (Franzosa, 2019)",module2,T__Bifidobacterium_dentium,T__Prevotella_copri,-0.17916887555900451,0.07157286446992006,0.10735929670488009
"CD (Franzosa, 2019)",module2,T__Bifidobacterium_dentium,T__Streptococcus_lutetiensis,0.1497099077069687,0.13313868422153785,0.17595420822229674
"CD (Franzosa, 2019)",module2,T__Bifidobacterium_dentium,T__Veillonella_dispar,0.13801420129467565,0.16656495585246667,0.21084171626894516
"CD (Franzosa, 2019)",module2,T__Bifidobacterium_dentium,T__Veillonella_infantium,0.14666435759774893,0.1413050013006658,0.1835129887021634
"CD (Franzosa, 2019)",module2,T__Enterococcus_faecalis,M__HILIC.pos_Cluster_2372..C36.2.PC.,0.0016294509870150428,0.9870318862469176,0.9903329962343655
"CD (Franzosa, 2019)",module2,T__Enterococcus_faecalis,P__PWY.5265,0.22013977948940647,0.026198909101215584,0.04618290998995831
"CD (Franzosa, 2019)",module2,T__Enterococcus_faecalis,P__PWY.6396,0.20225317187110622,0.041489794937431324,0.06801605727447758
"CD (Franzosa, 2019)",module2,T__Enterococcus_faecalis,T__Bifidobacterium_dentium,0.1259455797674156,0.20718614996719453,0.2516430971261472
"CD (Franzosa, 2019)",module2,T__Enterococcus_faecalis,T__Prevotella_copri,0.04619082354037223,0.6447977566175673,0.683531190760672
"CD (Franzosa, 2019)",module2,T__Enterococcus_faecalis,T__Streptococcus_lutetiensis,0.18517620961548667,0.062421765941227614,0.09554351929779736
"CD (Franzosa, 2019)",module2,T__Enterococcus_faecalis,T__Veillonella_dispar,0.14167739987847786,0.1554876163007104,0.19849482932005583
"CD (Franzosa, 2019)",module2,T__Enterococcus_faecalis,T__Veillonella_infantium,0.1741610081591468,0.08000320103094083,0.11765176622197182
"CD (Franzosa, 2019)",module2,T__Prevotella_copri,M__HILIC.pos_Cluster_2372..C36.2.PC.,0.2636845160061619,0.00741010581078827,0.014836251637187381
"CD (Franzosa, 2019)",module2,T__Prevotella_copri,P__PWY.5265,-0.013145411607616984,0.8956712301681387,0.9077748954406811
"CD (Franzosa, 2019)",module2,T__Prevotella_copri,P__PWY.6396,0.11896323590818035,0.23369418909395945,0.27820736796899936
"CD (Franzosa, 2019)",module2,T__Prevotella_copri,T__Bifidobacterium_dentium,-0.17916887555900451,0.07157286446992006,0.10735929670488009
"CD (Franzosa, 2019)",module2,T__Prevotella_copri,T__Enterococcus_faecalis,0.04619082354037223,0.6447977566175673,0.683531190760672
"CD (Franzosa, 2019)",module2,T__Prevotella_copri,T__Streptococcus_lutetiensis,0.10842889124033789,0.2780174645428035,0.32327612156139945
"CD (Franzosa, 2019)",module2,T__Prevotella_copri,T__Veillonella_dispar,0.10969868398730868,0.2723948109489134,0.3179705964384203
"CD (Franzosa, 2019)",module2,T__Prevotella_copri,T__Veillonella_infantium,0.13309872205716677,0.18233300230054694,0.2273136859320087
"CD (Franzosa, 2019)",module2,T__Streptococcus_lutetiensis,M__HILIC.pos_Cluster_2372..C36.2.PC.,-0.12023606985989366,0.22869347191715383,0.2744321663005846
"CD (Franzosa, 2019)",module2,T__Streptococcus_lutetiensis,P__PWY.5265,0.32087047573681954,0.001008690225423603,0.0023827328159612667
"CD (Franzosa, 2019)",module2,T__Streptococcus_lutetiensis,P__PWY.6396,0.47353174220995004,4.993656412821679e-7,1.4267589750919081e-6
"CD (Franzosa, 2019)",module2,T__Streptococcus_lutetiensis,T__Bifidobacterium_dentium,0.1497099077069687,0.13313868422153785,0.17595420822229674
"CD (Franzosa, 2019)",module2,T__Streptococcus_lutetiensis,T__Enterococcus_faecalis,0.18517620961548667,0.062421765941227614,0.09554351929779736
"CD (Franzosa, 2019)",module2,T__Streptococcus_lutetiensis,T__Prevotella_copri,0.10842889124033789,0.2780174645428035,0.32327612156139945
"CD (Franzosa, 2019)",module2,T__Streptococcus_lutetiensis,T__Veillonella_dispar,0.17299321426087313,0.08207911764149367,0.12011578191438098
"CD (Franzosa, 2019)",module2,T__Streptococcus_lutetiensis,T__Veillonella_infantium,0.16294173026182213,0.10177590260389335,0.14070401281644243
"CD (Franzosa, 2019)",module2,T__Veillonella_dispar,M__HILIC.pos_Cluster_2372..C36.2.PC.,0.21855657552567928,0.02732372037646158,0.04738217406322817
"CD (Franzosa, 2019)",module2,T__Veillonella_dispar,P__PWY.5265,-0.026799353187273427,0.7891824066895088,0.8219122107695468
"CD (Franzosa, 2019)",module2,T__Veillonella_dispar,P__PWY.6396,0.18628940037774944,0.0608355424238054,0.09407558106774032
"CD (Franzosa, 2019)",module2,T__Veillonella_dispar,T__Bifidobacterium_dentium,0.13801420129467565,0.16656495585246667,0.21084171626894516
"CD (Franzosa, 2019)",module2,T__Veillonella_dispar,T__Enterococcus_faecalis,0.14167739987847786,0.1554876163007104,0.19849482932005583
"CD (Franzosa, 2019)",module2,T__Veillonella_dispar,T__Prevotella_copri,0.10969868398730868,0.2723948109489134,0.3179705964384203
"CD (Franzosa, 2019)",module2,T__Veillonella_dispar,T__Streptococcus_lutetiensis,0.17299321426087313,0.08207911764149367,0.12011578191438098
"CD (Franzosa, 2019)",module2,T__Veillonella_dispar,T__Veillonella_infantium,0.8024842686798535,0,0
"CD (Franzosa, 2019)",module2,T__Veillonella_infantium,M__HILIC.pos_Cluster_2372..C36.2.PC.,0.2343318392713786,0.01776043232021851,0.033093973267487906
"CD (Franzosa, 2019)",module2,T__Veillonella_infantium,P__PWY.5265,0.013793148533757387,0.890561579728121,0.9077748954406811
"CD (Franzosa, 2019)",module2,T__Veillonella_infantium,P__PWY.6396,0.257066485591514,0.009101060811458783,0.018081577771110163
"CD (Franzosa, 2019)",module2,T__Veillonella_infantium,T__Bifidobacterium_dentium,0.14666435759774893,0.1413050013006658,0.1835129887021634
"CD (Franzosa, 2019)",module2,T__Veillonella_infantium,T__Enterococcus_faecalis,0.1741610081591468,0.08000320103094083,0.11765176622197182
"CD (Franzosa, 2019)",module2,T__Veillonella_infantium,T__Prevotella_copri,0.13309872205716677,0.18233300230054694,0.2273136859320087
"CD (Franzosa, 2019)",module2,T__Veillonella_infantium,T__Streptococcus_lutetiensis,0.16294173026182213,0.10177590260389335,0.14070401281644243
"CD (Franzosa, 2019)",module2,T__Veillonella_infantium,T__Veillonella_dispar,0.8024842686798535,0,0
"Cirrhosis (Qin, 2014)",module3,P__ASPASN.PWY,P__PWY.1269,0.6378008830650904,0,0
"Cirrhosis (Qin, 2014)",module3,P__ASPASN.PWY,P__PWY.2941,-0.10920944219781883,0.09346629931208095,0.1220769756663897
"Cirrhosis (Qin, 2014)",module3,P__ASPASN.PWY,P__PWY.6126,-0.055185257969310876,0.3977094168411317,0.4522871592672092
"Cirrhosis (Qin, 2014)",module3,P__ASPASN.PWY,P__PWY.6478,0.045366337646166446,0.4870106111108994,0.5386394024633154
"Cirrhosis (Qin, 2014)",module3,P__ASPASN.PWY,P__PWY.7200,-0.19347031351084745,0.002780645581511809,0.004587931137865675
"Cirrhosis (Qin, 2014)",module3,P__ASPASN.PWY,P__PWY.7229,-0.03155452268871505,0.6288630470403671,0.6792832534634269
"Cirrhosis (Qin, 2014)",module3,P__ASPASN.PWY,P__PWY0.1586,0.47924760979268344,5.3290705182007514e-015,1.9778827888593243e-14
"Cirrhosis (Qin, 2014)",module3,P__ASPASN.PWY,T__.Clostridium..symbiosum,0.004567453983053877,0.944238501356901,0.9541691193204288
"Cirrhosis (Qin, 2014)",module3,P__ASPASN.PWY,T__Adlercreutzia.equolifaciens,-0.119475397496821,0.06633427707489048,0.08793960692740314
"Cirrhosis (Qin, 2014)",module3,P__ASPASN.PWY,T__Anaerobutyricum.hallii,-0.14994599084407556,0.020929408463939758,0.02979219457720543
"Cirrhosis (Qin, 2014)",module3,P__ASPASN.PWY,T__Bacteroides.thetaiotaomicron,0.045851595304502404,0.4823587471413928,0.5338394672438054
"Cirrhosis (Qin, 2014)",module3,P__ASPASN.PWY,T__Coprococcus.catus,-0.057219517390961344,0.3805166860094924,0.43462219610296493
"Cirrhosis (Qin, 2014)",module3,P__ASPASN.PWY,T__Dialister.sp..CAG.357,-0.06858034568394418,0.293057744195512,0.34214459884173903
"Cirrhosis (Qin, 2014)",module3,P__ASPASN.PWY,T__Parabacteroides.distasonis,0.10811327320029063,0.0968232905732167,0.1255035228566468
"Cirrhosis (Qin, 2014)",module3,P__ASPASN.PWY,T__Prevotella.copri,0.31723733526670533,6.119413602512225e-7,1.5196395753118165e-6
"Cirrhosis (Qin, 2014)",module3,P__PWY.1269,P__ASPASN.PWY,0.6378008830650904,0,0
"Cirrhosis (Qin, 2014)",module3,P__PWY.1269,P__PWY.2941,-0.04145610185717711,0.5253583687129642,0.5762103646588985
"Cirrhosis (Qin, 2014)",module3,P__PWY.1269,P__PWY.6478,0.07793183313223376,0.2320007908038213,0.2762375456265402
"Cirrhosis (Qin, 2014)",module3,P__PWY.1269,P__PWY.7200,-0.10431122457244196,0.10921464630779099,0.13924460494234753
"Cirrhosis (Qin, 2014)",module3,P__PWY.1269,P__PWY0.1586,0.6076688559998125,0,0
"Cirrhosis (Qin, 2014)",module3,P__PWY.1269,T__.Clostridium..symbiosum,1.618636500923568e-4,0.9980222979375901,0.999136117827844
"Cirrhosis (Qin, 2014)",module3,P__PWY.1269,T__Adlercreutzia.equolifaciens,-0.059642181868039254,0.36064366792005975,0.4138573546688278
"Cirrhosis (Qin, 2014)",module3,P__PWY.1269,T__Anaerobutyricum.hallii,-0.17954043960844907,0.005572393734268655,0.008715142302864413
"Cirrhosis (Qin, 2014)",module3,P__PWY.1269,T__Bacteroides.thetaiotaomicron,0.10768237782132806,0.09816884742650034,0.1268632159718596
"Cirrhosis (Qin, 2014)",module3,P__PWY.1269,T__Coprococcus.catus,0.0045305130192880225,0.9446887715539487,0.9541691193204288
"Cirrhosis (Qin, 2014)",module3,P__PWY.1269,T__Dialister.sp..CAG.357,-0.042297645644151005,0.5169776468615561,0.5692076922652011
"Cirrhosis (Qin, 2014)",module3,P__PWY.1269,T__Parabacteroides.distasonis,-0.002147265256671216,0.9737686935906211,0.9789178817470934
"Cirrhosis (Qin, 2014)",module3,P__PWY.1269,T__Prevotella.copri,0.4359042956001063,2.0665691380372664e-12,6.9060542874643804e-12
"Cirrhosis (Qin, 2014)",module3,P__PWY.2941,P__ASPASN.PWY,-0.10920944219781883,0.09346629931208095,0.1220769756663897
"Cirrhosis (Qin, 2014)",module3,P__PWY.2941,P__PWY.1269,-0.04145610185717711,0.5253583687129642,0.5762103646588985
"Cirrhosis (Qin, 2014)",module3,P__PWY.2941,P__PWY.6126,0.39962211016137844,1.6838441752042854e-10,5.135574659134638e-10
"Cirrhosis (Qin, 2014)",module3,P__PWY.2941,P__PWY.6478,0.3875568142980784,6.493681148356245e-10,1.9458298502342444e-9
"Cirrhosis (Qin, 2014)",module3,P__PWY.2941,P__PWY.7200,0.12927170970834598,0.046818355459864236,0.06317524147620482
"Cirrhosis (Qin, 2014)",module3,P__PWY.2941,P__PWY.7229,0.34725299688637523,4.032981060220209e-8,1.1005471441844939e-7
"Cirrhosis (Qin, 2014)",module3,P__PWY.2941,P__PWY0.1586,0.01011522394840794,0.8768981529289239,0.8996579631730071
"Cirrhosis (Qin, 2014)",module3,P__PWY.2941,T__.Clostridium..symbiosum,0.35625078082655454,1.6847880868198217e-8,4.7256924861454345e-8
"Cirrhosis (Qin, 2014)",module3,P__PWY.2941,T__Adlercreutzia.equolifaciens,-0.17893993341484365,0.005735841237138439,0.008954401785350246
"Cirrhosis (Qin, 2014)",module3,P__PWY.2941,T__Anaerobutyricum.hallii,-0.22963698773913008,3.6486321158313295e-4,6.944170801098337e-4
"Cirrhosis (Qin, 2014)",module3,P__PWY.2941,T__Bacteroides.thetaiotaomicron,0.29282496092193583,4.538773125561946e-6,1.0522819536363806e-5
"Cirrhosis (Qin, 2014)",module3,P__PWY.2941,T__Coprococcus.catus,-0.3181770673019514,5.644493970002884e-7,1.4078322423724393e-6
"Cirrhosis (Qin, 2014)",module3,P__PWY.2941,T__Dialister.sp..CAG.357,-0.14801246334564439,0.02265854032216308,0.03204029957952151
"Cirrhosis (Qin, 2014)",module3,P__PWY.2941,T__Parabacteroides.distasonis,0.19934320005625078,0.002044902792081693,0.003453927618214982
